"filename", "language", "Python", "Shell Script", "Markdown", "pip requirements", "toml", "HTML", "JavaScript", "CSS", "Batch", "PowerShell", "Properties", "TSV", "XML", "comment", "blank", "total"
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\importlib_resources\readers.py", "Python", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31, 123
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\importlib_resources\simple.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28, 117
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\jaraco\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\jaraco\context.py", "Python", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45, 214
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\jaraco\functools.py", "Python", 401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 123, 526
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\jaraco\text\__init__.py", "Python", 441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 154, 600
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\more_itertools\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\more_itertools\more.py", "Python", 3241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 947, 4317
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\more_itertools\recipes.py", "Python", 510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 185, 699
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\packaging\__about__.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 27
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\packaging\__init__.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 26
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\packaging\_manylinux.py", "Python", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 39, 302
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\packaging\_musllinux.py", "Python", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26, 137
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\packaging\_structures.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 62
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\packaging\markers.py", "Python", 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 74, 305
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\packaging\requirements.py", "Python", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 33, 147
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py", "Python", 490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 157, 803
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\packaging\tags.py", "Python", 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 89, 488
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\packaging\utils.py", "Python", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 30, 137
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\packaging\version.py", "Python", 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 113, 505
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\pyparsing\__init__.py", "Python", 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 332
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\pyparsing\actions.py", "Python", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 54, 208
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\pyparsing\common.py", "Python", 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 82, 425
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\pyparsing\core.py", "Python", 4609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 954, 5815
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\pyparsing\diagram\__init__.py", "Python", 503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 82, 643
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\pyparsing\exceptions.py", "Python", 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 57, 268
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\pyparsing\helpers.py", "Python", 872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 179, 1089
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\pyparsing\results.py", "Python", 609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 128, 761
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\pyparsing\testing.py", "Python", 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 43, 332
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\pyparsing\unicode.py", "Python", 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 48, 353
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\pyparsing\util.py", "Python", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 50, 236
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\_vendor\zipp.py", "Python", 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 74, 330
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pkg_resources\extern\__init__.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 77
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pluggy\__init__.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 38
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pluggy\_callers.py", "Python", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 183
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pluggy\_hooks.py", "Python", 541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 107, 716
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pluggy\_manager.py", "Python", 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 93, 529
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pluggy\_result.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 105
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pluggy\_tracing.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 74
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pluggy\_version.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 17
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pluggy\_warnings.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 28
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\py.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 11
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytest\__init__.py", "Python", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 172
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytest\__main__.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytest_django\__init__.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 11
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytest_django\_version.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 6
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytest_django\asserts.py", "Python", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36, 212
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytest_django\django_compat.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 15
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytest_django\fixtures.py", "Python", 469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 157, 654
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytest_django\lazy_django.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytest_django\live_server_helper.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20, 82
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytest_django\plugin.py", "Python", 571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 149, 745
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytz\__init__.py", "Python", 1418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 121, 1555
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytz\exceptions.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 60
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytz\lazy.py", "Python", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32, 173
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytz\reference.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 34, 141
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytz\tzfile.py", "Python", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 22, 134
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytz\tzinfo.py", "Python", 403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 116, 581
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytz\zoneinfo\iso3166.tab", "TSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 279, 0, 0, 1, 280
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytz\zoneinfo\zone.tab", "TSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 447, 0, 0, 1, 448
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytz\zoneinfo\zone1970.tab", "TSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 374, 0, 0, 1, 375
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\pytz\zoneinfo\zonenow.tab", "TSV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299, 0, 0, 1, 300
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\__init__.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 34
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\apps.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authentication.py", "Python", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55, 233
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\admin.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 52
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\apps.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\management\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\management\commands\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\management\commands\drf_create_token.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 46
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\migrations\0001_initial.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\migrations\0002_auto_20160226_1747.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\migrations\0003_tokenproxy.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 26
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\models.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 55
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\serializers.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 43
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\authtoken\views.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 63
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\checks.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 22
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\compat.py", "Python", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 41, 185
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\decorators.py", "Python", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 64, 234
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\documentation.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 89
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\exceptions.py", "Python", 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 59, 265
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\fields.py", "Python", 1452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 333, 1879
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\filters.py", "Python", 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 47, 334
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\generics.py", "Python", 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 59, 292
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\management\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\management\commands\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\management\commands\generateschema.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 72
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\metadata.py", "Python", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 151
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\mixins.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 96
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\negotiation.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 98
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\pagination.py", "Python", 756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 148, 981
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\parsers.py", "Python", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35, 210
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\permissions.py", "Python", 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 76, 304
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\relations.py", "Python", 436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 108, 587
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\renderers.py", "Python", 854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 180, 1076
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\request.py", "Python", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 72, 456
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\response.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 104
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\reverse.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 67
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\routers.py", "Python", 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 61, 349
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\schemas\__init__.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 59
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\schemas\coreapi.py", "Python", 485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 115, 617
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\schemas\generators.py", "Python", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 48, 240
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\schemas\inspectors.py", "Python", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28, 126
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\schemas\openapi.py", "Python", 555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 120, 723
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\schemas\utils.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 42
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\schemas\views.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 49
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\serializers.py", "Python", 1233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 266, 1667
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\settings.py", "Python", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 48, 257
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\css\bootstrap-theme.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\css\bootstrap-tweaks.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 15, 45, 234
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\css\bootstrap.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\css\default.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 3, 18, 83
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\css\font-awesome-4.0.3.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1329, 0, 0, 0, 0, 0, 9, 1, 1339
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\css\prettify.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 2, 30
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\docs\css\base.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 4, 65, 360
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\docs\css\highlight.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 6, 19, 126
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\docs\css\jquery.json-view.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 11
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\docs\js\api.js", "JavaScript", 0, 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 20, 37, 316
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\docs\js\highlight.pack.js", "JavaScript", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\docs\js\jquery.json-view.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\fonts\fontawesome-webfont.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 414, 0, 1, 415
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\fonts\glyphicons-halflings-regular.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 1, 289
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\js\ajax-form.js", "JavaScript", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 14, 22, 128
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\js\bootstrap.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 6
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\js\coreapi-0.1.1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1471, 0, 0, 0, 0, 0, 0, 223, 349, 2043
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\js\csrf.js", "JavaScript", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 9, 10, 53
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\js\default.js", "JavaScript", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 6, 10, 48
"c:\Users\hondak\projects\cline-test-app\attendance_env\Lib\site-packages\rest_framework\static\rest_framework\js\jquery-3.5.1.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 3
